Price,Quantity,LSTM_Predicted_Price,LSTM_Predicted_Quantity
1044.36,60289.5,1014.413025,46298.71484
1064.37,63827.1,1021.091919,41647.69922
1075.17,45048.1,1095.984863,46065.70313
1083.68,52719.3,1198.847534,56742.94922
1024.22,70546.8,1225.787109,49095.58594
1025.16,35767,1160.173096,44380.24219
1049.51,57417.9,1162.555542,52634.57813
1100.1,39671.2,1081.727417,34819.64844
1105.68,5347,1068.614014,37332.14063
1104.24,67229,1099.621826,44995.08594
996.84,44111,1164.703491,59383.83203
987.69,86602.5,1022.853394,79414.5625
950.56,87257.8,1076.054688,94632.92969
982.7,86307,1009.650391,81805.61719
979.43,82040.1,1080.220093,92463.64063
1057.17,85695.4,1068.234375,71503.89063
1025.82,81725.7,1092.689087,97484.61719
1040.44,79273.7,1100.596924,73637.11719
1025.51,91641.9,1013.810791,87390.19531
1059.99,87590.2,1070.523315,76537.57031
1080.72,80466.5,964.0726318,79893.3125
1013,90343,1044.574829,76237.125
1000.67,82575.6,969.6411743,73722.33594
1054.87,84707.1,1004.062866,76788.05469
1017.27,60362.1,950.2052002,60268.125
1030.01,61912.8,989.2732544,71409.10156
1039.19,79249.7,940.9752808,58903.80469
1000.31,24674.7,945.5345459,57277.76953
1007.25,69721.6,985.5717163,59058.08203
1030.32,77504.2,972.3950195,48269.83984
979.89,28962.8,946.4435425,55008.26563
1003.69,49868.8,1053.212524,67641.8125
1023.95,59690.4,1074.88269,60848.92188
1009.49,67711.5,959.0513916,65821.33594
1001.73,71779.4,1031.545776,53871.41406
930.94,28235.4,1064.030273,41793.89844
1037.13,66279.8,1109.302368,49774.41016
973.03,29325.9,1041.021362,39849.92578
1001.89,48391.8,1072.959106,45533.89063
1044.61,101264.4,1083.556396,84401.04688
1057.42,106444.8,936.9771729,106859.8438
1093.17,114736.2,993.8016968,104794.1641
1134.12,83281.8,1115.991089,75012.0625
1103.32,75873.4,1134.957153,78100.51563
1097.98,109358.9,1148.545532,113926.1953
1063.63,86075.5,1028.982544,85579.79688
1094.24,100218.3,1020.062866,86009.60938
1056.96,25136.5,1019.624084,30919.83398
1027.51,99754.1,1031.763306,101429.1719
1067.66,89682.4,1109.143066,87029.8125
1101.69,86289.1,976.7647705,76826.00781
1040.58,40228.6,1130.015381,41191.71094
1051.68,104479.4,1144.323853,86865.46094
1014.89,64143.2,1099.002686,79714.54688
1047.4,71315.6,1008.961182,86379.25
1005.75,74799.8,1028.20105,66953.95313
1044.63,92101.6,962.3212891,72141.63281
990.06,18680.9,881.0617065,33671.98438
1010.27,78461.1,1055.203369,85079.76563
990.51,86369.9,944.6455688,74102.07813
965.17,40436.7,839.9594116,77558.76563
1029.19,82389.5,1101.508911,39723.98828
1062.81,58705.4,1021.382629,45856.50391
1023.17,59153.5,1072.278198,63622.79297
1036.24,78278.6,1010.893616,63480.44922
993.62,78059.9,1027.48999,56355.66797
1015.59,83469.9,946.6478271,54505.45703
983.92,31987.8,972.3717651,43013.65625
1015.61,70155.2,1013.236755,67746.98438
1016.39,71044.5,1046.817871,61560.87109
992.3,39113.4,929.7650146,64342.18359
1087.03,71399.3,1079.061279,55660.41406
1037.86,77350.5,1008.646484,48651.42969
1053.04,60398,975.6188965,46824.22656
1081.02,43254.5,1049.244263,53619.75
1042.66,81848.8,1098.998291,54193.77344
977.87,21007.5,1068.052612,42397.01563
1015.58,76957.9,1080.207886,69540.1875
1001.22,26214.4,975.3439331,63138.82813
1054.57,80204.3,952.9659424,61478.43359
787.02,15868.3,1008.937134,44485.49219
883.45,71697.8,984.0287476,65161.26172
878.05,57683.2,902.8637085,46760.46875
867.64,66611.7,861.9752197,59401.85938
876.93,22241.5,924.9974976,41064.02734
897.08,62775.3,987.2982178,58996.38281
894.26,38885.3,1002.766846,60345.83984
926.7,61078.4,902.9616699,59716.48438
914.84,61562.1,980.121521,59401.88672
894.46,48484.1,919.039917,65957.94531
906.57,81006.8,938.0081177,64111.25391
893.76,68835.4,934.4103394,58908.74219
840.76,17245.3,863.3778687,56723.75391
904.59,86825.6,927.3294067,63778.58203
908.86,64334.3,978.8989258,68829.19531
948.6,73262.1,936.6136475,66090.82031
890.83,17986.1,842.381958,33825.87891
935.89,79478.2,936.7449341,73442.02344
941.66,63922.3,843.9022827,63749.62109
943.22,58805,911.5703125,70376.08594
953.88,58350.7,958.7532349,67787.66406
892.83,64120.1,995.963501,63287.96484
947.16,69623.3,907.1324463,60485.28516
876.25,15365,854.3208008,39579.32813
927.88,70749.7,945.6873779,70093.77344
928.95,75619.7,974.6210938,73141.01563
922.35,88396.6,827.6674805,70577.49219
888.05,25748.8,810.5285645,6317.801758
969.68,77218.4,924.9312134,89014.46094
950.11,61382.5,811.9283447,67236.625
946.4,78821.8,902.9004517,60651.49609
982.08,64817.9,969.451355,69006.34375
990.42,50488.4,1025.427124,72766.29688
974.62,82264.4,1002.078979,69714.57031
979.4,82377.1,926.4988403,58992.91016
921.24,20887.4,809.3525391,42250.12891
969.15,80779.3,904.9786377,72073.42969
965.77,77733.6,916.9812012,71981.58594
985,95902.6,877.4450073,73648.20313
921.63,30818.1,833.4920044,16333.87305
1011.84,93755.2,992.4533691,89445.28125
985.38,74682.6,872.8218384,72071.16406
1009.86,55271.4,937.5531006,72155.89063
1002.59,86402.2,1034.539673,71608.70313
992.38,80440.8,1060.722534,76419.47656
1015.52,103255.6,1030.177124,85657.98438
951.56,31547.4,842.8355713,18660.80859
1030.03,102628.9,1007.261169,92233.46875
1027.5,95433.4,993.3546753,89534.44531
994.75,102612.9,826.5465698,92383.33594
1470.61,23603.5,971.6856689,-6860.540527
1453.86,45259.6,1222.183105,91884.28125
1509.62,15191.9,1299.787964,46777.69141
1514.21,43349.9,1406.503052,46377.71094
1571.73,40055.4,1523.209106,49705.84766
1625.57,66853.9,1607.243408,46151.23047
1575.95,35884.6,1560.435059,61212.09375
1517.44,38536.9,1553.187622,60389.75391
1574.83,52709.8,1475.704468,52018.74609
1549.69,16422.4,1422.705444,36225.00391
1592.51,40537.5,1548.501099,50125.875
1559.59,58000.5,1598.082764,34917.07422
1587.5,60310.9,1444.634033,41241.10938
1550.39,60619.3,1593.719482,33978.875
1531.15,22469.5,1599.152832,46435.98438
1635.92,65922.4,1623.724731,60965.0625
1541.34,18526.1,1651.368164,38086.02344
1597.46,51217.2,1541.850342,58884.41016
1621.27,39381.8,1578.291748,50967.0625
1652.23,23019.2,1535.986206,44439.28906
1652.93,53517.4,1635.968384,46232.98438
1676.27,16456.4,1704.202637,32909.35156
1586.65,64050.6,1661.803955,55030.88672
1524.24,32273,1749.577881,41938.98828
1561.61,69544.3,1533.537231,57488.35938
1654.48,57107.5,1617.004639,49934.88672
1622.11,70044.3,1575.590454,54966.82813
1683.25,44677.2,1636.406494,45149.60938
1671.81,63709.4,1681.029175,49935.08594
1676.87,37588.6,1641.577393,38819.23438
1786.97,20531.5,1677.728516,54909.72266
1642.81,41671.3,1833.031616,51012.60156
1653.78,47414.7,1616.973633,52458.21094
1691.46,33302.3,1598.299683,48095.46094
1626.13,59248.3,1643.242065,46272.35156
1586.01,27759.9,1611.068359,39045.96875
1660.35,67921.3,1621.016602,54828.74219
1583.7,22494.3,1619.057495,37782.63281
1685.68,67074.6,1665.427368,52736.49219
1710.89,51907.2,1611.890991,39889.30859
1351.94,29977.6,1642.672852,48002.57813
1369.69,64055.3,1521.307007,53656.46484
1351.39,18022,1394.810913,30570.01172
1413.84,60357.9,1372.883545,57614.00781
1429.11,49514.4,1373.537842,35677.29297
1518.12,44083.6,1354.666748,47969.42578
1479.47,38766.6,1511.888794,36690.51563
1485.51,36691,1466.574829,47992.44141
1316.03,12583,1486.93396,44160.81641
1375.28,52370.7,1408.44751,51824.32422
1382.05,60277,1400.36499,45156.96484
1397.34,40242.6,1400.942139,46890.55469
1352.84,41272.4,1417.25,48595.57813
1348.42,64183.7,1411.576538,41864.64844
1292.33,16595.7,1339.320679,36064.59375
1330.61,25350.8,1359.832397,54895.88672
1294.75,37195.1,1355.400513,44891.46484
1354.21,40457.2,1317.800659,40220.83984
1391.16,45291.7,1323.286865,37197.17969
1383.54,41593,1371.253052,34181.9375
1413.39,54510.8,1394.775269,39213.60547
1413.6,58969.1,1419.280273,35462.95313
1329.46,18927.9,1442.256958,42525.07813
1382.85,52562.4,1434.702026,58056.77344
1413.97,16188.8,1396.689941,42048.56641
1506,69295.8,1398.071655,49834.70703
1523.74,54507,1443.298828,33935.02734
1521.47,53430.9,1461.863647,51998.25391
1504.9,46219.4,1551.386108,42212.82031
1455.14,19927.6,1542.077393,50628.62109
1523.85,57930.7,1534.299805,53766.68359
1486.48,57488.3,1520.998657,39495.33984
1568.49,47474.8,1445.810303,47418.03125
1520.17,66824.4,1559.454712,41311.03516
1470.37,19006.2,1461.175415,39389.50391
1599.05,69218.2,1504.179565,62865.72266
1477.01,17991.8,1540.864868,38885.87109
1527.34,45385.2,1543.407349,58963.3125
1621.64,45129.9,1535.531616,52295.80078
1575.21,34384.9,1556.89856,47824.39844
1508.53,55398.6,1557.686035,48739.46875
1556.65,39730.4,1519.408081,37542.94141
1455.84,59157.1,1570.831055,49999.44922
1301.49,39228.2,1491.792603,40309.55859
1320.05,35272.8,1414.048706,47981.38672
1288.35,59221.5,1373.723755,45005.6875
1223.7,13848.1,1236.316895,38290.1875
1305.06,49455.9,1245.610352,52459.00391
1261.52,60813.2,1254.169312,35008.22656
1322.38,25874.5,1258.058228,44954.21094
1402.24,53369.8,1333.04895,48799.93359
1293.29,10647.8,1388.942871,37838.33594
1402.85,57316.5,1360.246216,52919.01172
1263.72,56317,1359.407593,40922.13672
1334.36,40516.4,1297.787109,47481.14063
1272.61,49896.1,1347.858643,44880.87109
1257.41,37365.7,1311.456177,39414.8125
1221.76,12395.4,1298.096313,46236.08984
1270.97,65331.7,1303.803955,48800.65234
1298.8,57431.5,1254.516602,36605.16016
1326.36,63135.4,1257.139893,47347.77734
1354.64,57493.3,1302.525146,34215.875
1357.69,67206.3,1332.231445,49767.25
1219.31,20076.1,1311.157471,39986.79297
1350.23,30259.3,1339.125122,66755.25
1340.73,48739.1,1357.144287,58492.73828
1315.39,49561.8,1321.513794,53380.82031
1399.64,55740.5,1323.636353,43852.375
1329.85,54844,1314.720947,37780.91016
1253.15,18769,1298.828491,45223.23438
1362.09,63899.3,1309.859131,58882.87109
1282.54,22706,1321.726563,39005.21094
1387.85,73680.4,1329.529663,54814.15625
1375.48,65494.7,1297.090576,39711.90625
1414.35,60100.6,1314.537964,52600.54688
1395.66,45958.2,1389.729004,41693.4375
1333.28,25200.9,1434.030518,55844.45703
1409.99,68474.3,1411.714722,55358.06641
1441.64,67176.3,1361.779419,37910.62891
1473.63,57515.7,1321.287354,48405.57031
1504.81,59567.8,1442.776978,39207.99219
1443.54,25228.9,1422.836182,48779.44141
1476.69,65972,1446.925293,60915.00391
1376.7,11974.6,1458.046997,45710.28125
1491.65,43127.6,1428.538208,63192.875
1395.4,39740.3,1425.188721,55681.09766
1400.93,34998.6,1375.634888,50100.52734
1446.91,47567.3,1389.03186,47420.48438
1371.15,58058.1,1408.717285,39262.9375
1349.05,28164.8,1395.76123,39735.39844
1358.61,65408.4,1424.075073,50091.32422
1355.37,64844.6,1353.497192,32544.96875
938.25,54528.2,1345.275269,43152.53906
932.59,57635.5,1113.645386,47911.04297
937.77,27853,977.8582153,37144.60156
960.68,65516.6,986.5330811,54271.18359
989.11,29242.1,936.1841431,36957.5625
1000.87,52326.6,991.0061646,60654.71875
1061.61,36915.7,1039.945557,58103.46094
1089.08,72223.4,1024.597778,55358.76953
1187.09,69420.4,1086.690186,45729.69141
1132.99,70113.5,1147.374023,59683.75
1053.7,63524.7,1122.445679,50631.67188
1041.09,35259.8,1132.407959,56365.73438
1192.97,49310.9,1091.148804,63109.03125
1185.24,52678.5,1144.158936,55549.42188
1251.65,73856,1131.829834,51563.52344
1292.21,77634.6,1123.589355,26685.92969
1224.24,69536.1,1214.069458,49771.87891
1206.73,22907,1122.341431,45910.55078
1310.89,67183.8,1232.373901,68141.38281
1207.42,29520.9,1238.621216,56072.08594
1371.67,73254.5,1204.845459,61874.77734
1358.53,48601.8,1239.7052,38200.76563
1290.75,53992,1305.376709,61622.59766
1268.87,13431.8,1301.033447,49658.91406
1346.36,46041.6,1314.584839,57521.06641
1409.17,44496.4,1337.485229,49419.66016
1419.87,29397.1,1310.880005,51600.96875
1394.39,39039.7,1388.808472,46362.32813
1370.9,20647.7,1375.343384,38454.98438
1451.86,45440.8,1358.118408,42150.11719
1036.33,34419.2,1385.371582,33201.85938
1063.86,40898.6,1194.812012,46111.85156
861.02,24049.7,1105.845703,39679.19141
995.06,48078.5,999.1693115,43215.41016
1018.98,68876.1,975.4421997,33298.26172
1008.2,25020.2,1002.518799,35625.68359
1021.03,35645.4,1103.242188,49711.54297
1103.38,51305.2,1128.097168,50203.15234
1139.09,27886,1086.83313,44641.35156
1065.61,58716.8,1140.291626,44481.93359
1008.8,57680.6,1099.369263,40467.54297
1009.04,37354.6,1077.619873,48143.65234
1062.03,67153.1,1063.140259,49801.64063
1014.73,31579.1,1072.111084,41872.58594
1043.34,46357.8,1085.59082,56863.12891
1099.14,73964.5,1061.31189,53534.99219
1054.6,72654.4,1040.75,45521.9375
1088.19,30841.3,1006.560486,39245.62891
1036.51,23550.9,1107.677979,58473.80859
1108.48,68970.3,1100.294678,56583.69922
1124.92,72586.3,1094.975708,56925.96094
1056.78,19420.4,1038.44519,47364.82422
1083.99,48226.4,1084.611206,49876.27734
1113.07,39335.1,1042.9021,44474.53125
1112.59,72426.6,1074.74646,53009.62109
1129.49,46695.9,1054.790283,36260.42188
1124.72,63108,1132.110962,58837.13281
1221.58,64678.1,1059.274292,50392.96094
1147.95,54786.6,1154.151489,45463.87891
1117.33,55610.4,1106.798706,48648.68359
1128.73,41051.5,1094.476685,42620.38672
1110.57,52387.7,1116.300903,49772.08984
1114.52,20104.6,1078.852173,43509.08203
1073.74,47497.4,1130.629761,59427.76563
1103.04,16541.9,1086.952515,53133.39844
1123.64,52195.9,1047.993042,58996.77734
1127.2,19721.9,1090.143677,37698.65625
1096.74,25799.4,1049.730957,49619.15625
1054.41,49883.9,1080.936523,37127.82031
1093.78,43923.5,1085.147583,41931.29688
1003.36,38952.8,1083.39917,50600.60156
1028.72,22177.6,1077.771362,49024.71484
1052.17,63398.9,1096.639282,45213.92188
1001.53,16670.9,1057.12207,32670.3457
1034.44,36863.1,1080.086426,44360.71094
1019.59,18552.1,1058.027954,40105.73828
1071.24,41591.5,1049.12146,38923.53906
1026.59,26000.4,1035.085205,30411.13672
968.43,28232.6,1034.122437,38246.07031
990.2,23693.9,1036.040161,36407.27734
1021.38,58693.6,1031.70874,39486.97656
1012.07,35324.6,1037.054688,37003.48828
1160.68,67413.2,1107.380737,51668.48047
1137.75,77359.2,1190.538452,54144.67969
1119.42,68122.3,1261.200195,56150.90625
1119.48,55064.8,1162.531738,58288.77734
1117.33,67304.2,1233.044678,54986.40234
1141.03,67460,1122.675659,53310.70313
1152.48,38995,1097.454468,51903.64063
1120.28,73882.4,1118.329346,56846.38281
1145.83,60115.7,1045.782959,55467.85938
1094.5,53049,1071.369507,64433.23828
1100.16,64495.9,1048.299316,53598.99609
1099.27,64517.1,1084.724243,60039.29688
1127.88,68680.4,1056.648682,49981.22656
1080.31,38006,1085.69165,51521.96484
1065.81,54114.9,1064.347778,62106.10547
1027.49,49855.5,1066.90686,51335.12109
1042.05,59232.2,1035.873291,53403.15625
1016.33,26744,1020.923157,41003.90625
986.97,50937.9,1059.477905,57978.68359
987.27,40295.7,1006.427979,46694.78516
1011.01,64812.7,971.2786865,51416.27344
952.55,36345.7,985.7960205,33738.01172
1009.54,48325.7,1020.304321,55576.83984
1040.37,43875.4,1024.412354,48103.92578
1028.79,52868.6,1058.729004,48295.30859
1042.77,52341.9,1068.38855,45310.61328
974.94,28694.5,1079.396729,42704.6875
1046.74,61273.7,1066.754395,47181.24219
998.03,26046.3,1060.165283,43218.96094
966.07,51030,1061.901245,50309.12109
990.2,33447.2,1031.56897,55567.91016
1009.25,59082.3,994.0765991,50515.10156
1048.59,49587.3,993.5460815,45182.61719
1050.52,27715.5,1026.282471,52498.41797
1042.36,37808.8,1052.078491,50156.57031
1039.98,80010.8,1070.944336,50226.67578
1062.25,80049.6,1043.451782,51747.03125
1070.08,76964.1,1068.567261,56105.97266
1128.3,75000,1032.397339,43706.65625
1116.01,65432.4,1098.997437,53365.21875
1075.3,71679.6,1066.487671,62296.99609
1072.86,72381.1,1029.626343,60909.89844
1037.27,69231.6,990.4574585,55838.22266
1027.52,66736.2,955.0249634,59071.38672
1031.5,54750.9,976.9412842,68393.25781
1002.98,78189.3,1014.388428,71214.40625
1067.01,61835.7,1043.820557,58138.05469
1029.43,70676.5,1029.240967,59841.16016
1057.02,53757.1,1010.230835,49316.57031
1065.61,49308.4,1029.412231,54745.55078
1018.62,32279.8,1003.955872,49591.4375
1065,46642.4,1004.338684,49087.26563
1026.5,32859.3,1009.727112,42994.75781
1044.36,60289.5,1014.413025,46298.71484
1064.37,63827.1,1021.091919,41647.69922
1075.17,45048.1,1095.984863,46065.70313
1083.68,52719.3,1198.847534,56742.94922
1024.22,70546.8,1225.787109,49095.58594
1025.16,35767,1160.173096,44380.24219
1049.51,57417.9,1162.555542,52634.57813
1100.1,39671.2,1081.727417,34819.64844
1105.68,5347,1068.614014,37332.14063
1104.24,67229,1099.621826,44995.08594
996.84,44111,1164.703491,59383.83203
987.69,86602.5,1022.853149,79414.5625
950.56,87257.8,1076.054688,94632.94531
982.7,86307,1009.650391,81805.61719
979.43,82040.1,1080.220093,92463.64063
1057.17,85695.4,1068.234375,71503.89063
1025.82,81725.7,1092.689087,97484.61719
1040.44,79273.7,1100.596924,73637.11719
1025.51,91641.9,1013.810791,87390.19531
1059.99,87590.2,1070.523315,76537.57031
1080.72,80466.5,964.0726318,79893.3125
1013,90343,1044.574829,76237.125
1000.67,82575.6,969.6411743,73722.33594
1054.87,84707.1,1004.062866,76788.05469
1017.27,60362.1,950.2052002,60268.13672
1030.01,61912.8,989.2731934,71409.10156
1039.19,79249.7,940.9752808,58903.80469
1000.31,24674.7,945.5345459,57277.76953
1007.25,69721.6,985.5717163,59058.08203
1030.32,77504.2,972.3950195,48269.83984
979.89,28962.8,946.4435425,55008.26563
1003.69,49868.8,1053.212524,67641.8125
1023.95,59690.4,1074.88269,60848.92188
1009.49,67711.5,959.0513916,65821.33594
1001.73,71779.4,1031.545776,53871.41406
930.94,28235.4,1064.030273,41793.89844
1037.13,66279.8,1109.302368,49774.41016
973.03,29325.9,1041.021362,39849.92578
1001.89,48391.8,1072.959106,45533.89063
1044.61,101264.4,1083.556396,84401.04688
1057.42,106444.8,936.9771729,106859.8438
1093.17,114736.2,993.8016968,104794.1641
1134.12,83281.8,1115.991089,75012.0625
1103.32,75873.4,1134.957153,78100.5
1097.98,109358.9,1148.545654,113926.2109
1063.63,86075.5,1028.982544,85579.79688
1094.24,100218.3,1020.062866,86009.60938
1056.96,25136.5,1019.624084,30919.83398
1027.51,99754.1,1031.763306,101429.1719
1067.66,89682.4,1109.143066,87029.8125
1101.69,86289.1,976.7647705,76826.00781
1040.58,40228.6,1130.015381,41191.71094
1051.68,104479.4,1144.323853,86865.46094
1014.89,64143.2,1099.002686,79714.54688
1047.4,71315.6,1008.961182,86379.25
1005.75,74799.8,1028.20105,66953.95313
1044.63,92101.6,962.3212891,72141.63281
990.06,18680.9,881.0618286,33672.01563
1010.27,78461.1,1055.203369,85079.76563
990.51,86369.9,944.6455688,74102.07813
965.17,40436.7,839.9594116,77558.76563
1029.19,82389.5,1101.508911,39723.98828
1062.81,58705.4,1021.382629,45856.50391
1023.17,59153.5,1072.278198,63622.79297
1036.24,78278.6,1010.893616,63480.44922
993.62,78059.9,1027.48999,56355.66797
1015.59,83469.9,946.6478271,54505.45703
983.92,31987.8,972.3717651,43013.65625
1015.61,70155.2,1013.236755,67746.98438
1016.39,71044.5,1046.817871,61560.87109
992.3,39113.4,929.7650146,64342.18359
1087.03,71399.3,1079.061279,55660.41406
1037.86,77350.5,1008.646484,48651.42969
1053.04,60398,975.6188965,46824.22656
1081.02,43254.5,1049.244263,53619.75
1042.66,81848.8,1098.998291,54193.77344
977.87,21007.5,1068.052734,42397.00391
1015.58,76957.9,1080.207886,69540.1875
1001.22,26214.4,975.3439331,63138.82813
1054.57,80204.3,952.9659424,61478.43359
787.02,15868.3,1008.937134,44485.49219
883.45,71697.8,984.0287476,65161.26172
878.05,57683.2,902.8637085,46760.46875
867.64,66611.7,861.9752197,59401.85938
876.93,22241.5,924.9974976,41064.02734
897.08,62775.3,987.2982178,58996.38281
894.26,38885.3,1002.766846,60345.83984
926.7,61078.4,902.9616699,59716.48438
914.84,61562.1,980.121521,59401.88281
894.46,48484.1,919.0397949,65957.94531
906.57,81006.8,938.0081177,64111.25391
893.76,68835.4,934.4103394,58908.74219
840.76,17245.3,863.3778687,56723.75391
904.59,86825.6,927.3294067,63778.58203
908.86,64334.3,978.8989258,68829.19531
948.6,73262.1,936.6136475,66090.82031
890.83,17986.1,842.381958,33825.87891
935.89,79478.2,936.7449341,73442.02344
941.66,63922.3,843.9022827,63749.62109
943.22,58805,911.5703125,70376.08594
953.88,58350.7,958.7532349,67787.66406
892.83,64120.1,995.963501,63287.96484
947.16,69623.3,907.1324463,60485.28516
876.25,15365,854.3208008,39579.32813
927.88,70749.7,945.6873779,70093.77344
928.95,75619.7,974.6210938,73141.01563
922.35,88396.6,827.6674805,70577.49219
888.05,25748.8,810.5287476,6317.79541
969.68,77218.4,924.9313354,89014.46875
950.11,61382.5,811.9283447,67236.625
946.4,78821.8,902.9004517,60651.49609
982.08,64817.9,969.451355,69006.34375
990.42,50488.4,1025.427124,72766.29688
974.62,82264.4,1002.078979,69714.57031
979.4,82377.1,926.4988403,58992.91016
921.24,20887.4,809.3525391,42250.12891
969.15,80779.3,904.9786377,72073.42969
965.77,77733.6,916.9812012,71981.58594
985,95902.6,877.4450073,73648.20313
921.63,30818.1,833.4920044,16333.87305
1011.84,93755.2,992.4534912,89445.26563
985.38,74682.6,872.8219604,72071.16406
1009.86,55271.4,937.5531006,72155.89063
1002.59,86402.2,1034.539673,71608.70313
992.38,80440.8,1060.722534,76419.47656
1015.52,103255.6,1030.177124,85657.98438
951.56,31547.4,842.8355713,18660.80859
1030.03,102628.9,1007.261169,92233.46875
1027.5,95433.4,993.3546753,89534.44531
994.75,102612.9,826.5465698,92383.33594
1470.61,23603.5,971.6856689,-6860.540527
1453.86,45259.6,1222.183105,91884.28125
1509.62,15191.9,1299.787964,46777.69141
1514.21,43349.9,1406.503052,46377.71094
1571.73,40055.4,1523.209106,49705.84766
1625.57,66853.9,1607.243408,46151.23047
1575.95,35884.6,1560.435059,61212.09375
1517.44,38536.9,1553.187622,60389.75391
1574.83,52709.8,1475.704468,52018.74609
1549.69,16422.4,1422.705688,36225.00391
1592.51,40537.5,1548.501099,50125.86328
1559.59,58000.5,1598.082764,34917.07422
1587.5,60310.9,1444.634033,41241.10938
1550.39,60619.3,1593.719482,33978.875
1531.15,22469.5,1599.152832,46435.98438
1635.92,65922.4,1623.724731,60965.0625
1541.34,18526.1,1651.368164,38086.02344
1597.46,51217.2,1541.850342,58884.41016
1621.27,39381.8,1578.291748,50967.0625
1652.23,23019.2,1535.986206,44439.28906
1652.93,53517.4,1635.968384,46232.98438
1676.27,16456.4,1704.202637,32909.35156
1586.65,64050.6,1661.803711,55030.88672
1524.24,32273,1749.577881,41938.99219
1561.61,69544.3,1533.537231,57488.35938
1654.48,57107.5,1617.004639,49934.88672
1622.11,70044.3,1575.590454,54966.82813
1683.25,44677.2,1636.406494,45149.60938
1671.81,63709.4,1681.029175,49935.08594
1676.87,37588.6,1641.577393,38819.23438
1786.97,20531.5,1677.728516,54909.72266
1642.81,41671.3,1833.031616,51012.60156
1653.78,47414.7,1616.973633,52458.21094
1691.46,33302.3,1598.299683,48095.46094
1626.13,59248.3,1643.242065,46272.35156
1586.01,27759.9,1611.068359,39045.96875
1660.35,67921.3,1621.016602,54828.74219
1583.7,22494.3,1619.057495,37782.63281
1685.68,67074.6,1665.427368,52736.49219
1710.89,51907.2,1611.890991,39889.30859
1351.94,29977.6,1642.672852,48002.57813
1369.69,64055.3,1521.307007,53656.46484
1351.39,18022,1394.810791,30570.00195
1413.84,60357.9,1372.883545,57614.00781
1429.11,49514.4,1373.537842,35677.29297
1518.12,44083.6,1354.666748,47969.42578
1479.47,38766.6,1511.888794,36690.51563
1485.51,36691,1466.574829,47992.44141
1316.03,12583,1486.93396,44160.81641
1375.28,52370.7,1408.44751,51824.32422
1382.05,60277,1400.36499,45156.96484
1397.34,40242.6,1400.942139,46890.55469
1352.84,41272.4,1417.25,48595.57813
1348.42,64183.7,1411.576538,41864.64844
1292.33,16595.7,1339.320679,36064.60156
1330.61,25350.8,1359.832275,54895.875
1294.75,37195.1,1355.400513,44891.46484
1354.21,40457.2,1317.800659,40220.83984
1391.16,45291.7,1323.286865,37197.17969
1383.54,41593,1371.253052,34181.9375
1413.39,54510.8,1394.775269,39213.60547
1413.6,58969.1,1419.280273,35462.95313
1329.46,18927.9,1442.256958,42525.07813
1382.85,52562.4,1434.702026,58056.77344
1413.97,16188.8,1396.689941,42048.56641
1506,69295.8,1398.071655,49834.70703
1523.74,54507,1443.298828,33935.02734
1521.47,53430.9,1461.863647,51998.25391
1504.9,46219.4,1551.386108,42212.82031
1455.14,19927.6,1542.077393,50628.62109
1523.85,57930.7,1534.299805,53766.68359
1486.48,57488.3,1520.998657,39495.33984
1568.49,47474.8,1445.810303,47418.03125
1520.17,66824.4,1559.454834,41311.04297
1470.37,19006.2,1461.175415,39389.50391
1599.05,69218.2,1504.179565,62865.72266
1477.01,17991.8,1540.864868,38885.87109
1527.34,45385.2,1543.407349,58963.3125
1621.64,45129.9,1535.531616,52295.80078
1575.21,34384.9,1556.89856,47824.39844
1508.53,55398.6,1557.686035,48739.46875
1556.65,39730.4,1519.408081,37542.94141
1455.84,59157.1,1570.831055,49999.44922
1301.49,39228.2,1491.792603,40309.55859
1320.05,35272.8,1414.048706,47981.38672
1288.35,59221.5,1373.723755,45005.6875
1223.7,13848.1,1236.316895,38290.1875
1305.06,49455.9,1245.610229,52459
1261.52,60813.2,1254.169312,35008.22656
1322.38,25874.5,1258.058228,44954.21094
1402.24,53369.8,1333.04895,48799.93359
1293.29,10647.8,1388.942871,37838.33594
1402.85,57316.5,1360.246216,52919.01172
1263.72,56317,1359.407593,40922.13672
1334.36,40516.4,1297.787109,47481.14063
1272.61,49896.1,1347.858643,44880.87109
1257.41,37365.7,1311.456177,39414.8125
1221.76,12395.4,1298.096313,46236.08984
1270.97,65331.7,1303.803955,48800.65234
1298.8,57431.5,1254.516602,36605.16016
1326.36,63135.4,1257.139893,47347.77734
1354.64,57493.3,1302.525146,34215.875
1357.69,67206.3,1332.231445,49767.25
1219.31,20076.1,1311.157471,39986.79297
1350.23,30259.3,1339.125122,66755.25
1340.73,48739.1,1357.144409,58492.74219
1315.39,49561.8,1321.513672,53380.82813
1399.64,55740.5,1323.636353,43852.375
1329.85,54844,1314.720947,37780.91016
1253.15,18769,1298.828491,45223.23438
1362.09,63899.3,1309.859131,58882.87109
1282.54,22706,1321.726563,39005.21094
1387.85,73680.4,1329.529663,54814.15625
1375.48,65494.7,1297.090576,39711.90625
1414.35,60100.6,1314.537964,52600.54688
1395.66,45958.2,1389.729004,41693.4375
1333.28,25200.9,1434.030518,55844.45703
1409.99,68474.3,1411.714722,55358.06641
1441.64,67176.3,1361.779419,37910.625
1473.63,57515.7,1321.287231,48405.5625
1504.81,59567.8,1442.776978,39207.99219
